City,SCHOOL_CODE,AC_YEAR,Name,Locality,Street Address,VILLAGE_NAME,State,Pincode,C1_DIS_B,C1_DIS_G,C2_DIS_B,C2_DIS_G,C3_DIS_B,C3_DIS_G,C4_DIS_B,C4_DIS_G,C5_DIS_B,C5_DIS_G,C6_DIS_B,C6_DIS_G,C7_DIS_B,C7_DIS_G,C8_DIS_B,C8_DIS_G,C9_DIS_B,C9_DIS_G,C10_DIS_B,C10_DIS_G,C11_DIS_B,C11_DIS_G,C12_DIS_B,C12_DIS_G,BLDSTATUS,CLROOMS,CLGOOD,CLMAJOR,CLMINOR,TOILETB,TOILET_G,MEALSINSCH,CAL_YN,HMROOM_YN,ELECTRIC_YN,BNDRYWALL,LIBRARY_YN,PGROUND_YN,BOOKINLIB,WATER,MEDCHK_YN,RAMPS_YN,COMPUTER,RURURB,MEDINSTR1,MEDINSTR2,MEDINSTR3,MEDINSTR4,ESTDYEAR,BOARDSEC,BOARDHSEC,PPSEC_YN,SCHRES_YN,SCHMGT,LOWCLASS,HIGHCLASS,SCHCAT,PPSTUDENT,SCHTYPE,SCHSHI_YN,WORKDAYS_PR,WORKDAYS_UPR,WORKDAYS_SEC,WORKDAYS_HSEC,NOINSPECT,RESITYPE,PPTEACHER,VISITSBRC,VISITSCRC,CONTI_R,CONTI_E,SCHMNTCGRANT_R,SCHMNTCGRANT_E,FUNDS_R,FUNDS_E,C1_OB,C2_OB,C3_OB,C4_OB,C5_OB,C6_OB,C7_OB,C8_OB,C9_OB,C10_OB,C11_OB,C12_OB,C1_OG,C2_OG,C3_OG,C4_OG,C5_OG,C6_OG,C7_OG,C8_OG,C9_OG,C10_OG,C11_OG,C12_OG,FAIL1B,FAIL2B,FAIL3B,FAIL4B,FAIL5B,FAIL6B,FAIL7B,FAIL8B,FAIL9B,FAIL10B,FAIL11B,FAIL12B,FAIL1G,FAIL2G,FAIL3G,FAIL4G,FAIL5G,FAIL6G,FAIL7G,FAIL8G,FAIL9G,FAIL10G,FAIL11G,FAIL12G,WORKDAYS_PR,WORKDAYS_UPR,SCHHRSTCH_PR,SCHHRSCHILD_UPR,SCHHRSTCH_UPR,APPROACHBYROAD,CCE_YN,PCR_MAINTAINED,PCR_SHARED,WSEC25P_ENROLLED,SMC_YN,SMCMEM_M,SMCMEM_F,SMSPARENTS_M,SMSPARENTS_F,SMCNOMLOCAL_M,SMCNOMLOCAL_F,SMCMEETINGS,SMCSDP_YN,SMSCHILDREC_YN,SPLTRG_CY_ENROLLED_B,SPLTRG_CY_ENROLLED_G,SPLTRG_CY_PROVIDED_B,SPLTRG_CY_PROVIDED_G,SPLTRG_PY_ENROLLED_B,SPLTRG_PY_ENROLLED_G,SPLTRG_PY_PROVIDED_B,SPLTRG_PY_PROVIDED_G,SPLTRG_BY,SPLTRG_PLACE,SPLTRG_TYPE,TXTBKRECD_YN,TXTBKMNTH,TXTBKYEAR,ACSTARTMNTH,MEALSINSCH,KITSHED,MDM_MAINTAINER,C1_CB,C2_CB,C3_CB,C4_CB,C5_CB,C6_CB,C7_CB,C8_CB,C9_CB,C10_CB,C11_CB,C12_CB,C1_CG,C2_CG,C3_CG,C4_CG,C5_CG,C6_CG,C7_CG,C8_CG,C9_CG,C10_CG,C11_CG,C12_CG,C1_TB,C2_TB,C3_TB,C4_TB,C5_TB,C6_TB,C7_TB,C8_TB,C9_TB,C10_TB,C11_TB,C12_TB,C1_TG,C2_TG,C3_TG,C4_TG,C5_TG,C6_TG,C7_TG,C8_TG,C9_TG,C10_TG,C11_TG,C12_TG,TCH_MALE,TCH_FEMALE,TCH_NR,HEADTCH,HTCHNAME,GRADABOVE,TCHWITHPROF,DAYSINVLD,TCHINVLD,C1_TOTB,C1_TOTG,C2_TOTB,C2_TOTG,C3_TOTB,C3_TOTG,C4_TOTB,C4_TOTG,C5_TOTB,C5_TOTG,C6_TOTB,C6_TOTG,C7_TOTB,C7_TOTG,C8_TOTB,C8_TOTG,C9_B,C9_G,C10_B,C10_G,C11_B,C11_G,C12_B,C12_G,SENRB5,SENRG5,SENRB8,SENRG8,APPRB5,APPRG5,APPRB8,APPRG8,PASSB5,PASSG5,PASSB8,PASSG8,P60B5,P60G5,P60B8,P60G8,Place Id
GONDIYA,27110813601,2015-16,Z.P. PRIMARY SCHOOL NANDALPAR,TIRODA,GANGLA,NANDALPAR,Maharashtra,441911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,0,0,1,1,2,2,1,1,7,2,1,0,3,1,1,0,1,10,98,98,98,2008,5,5,2,2,3,1,4,1,0,3,2,232,0,0,0,1,9,0,3,2,5000,5000,5000,5000,5000,5000,3,1,0,2,0,0,0,0,0,0,0,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,0,8,0,0,1,1,1,1,0,1,7,8,0,5,0,1,11,1,1,0,0,0,0,0,0,0,0,0,0,0,1,6,2015,6,2,1,5,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,1,1,0,0, ,0,2,0,0,4,2,4,7,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,0,0,0,ChIJ5dNbAmADKzoRgCPR5d4zqWU
GONDIYA,27110803102,2015-16,SHRI SANT GHYANESWAR SCH BIHIRIYA,TIRODA,KARTI BU.,BIHIRIYA,Maharashtra,441911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,2,2,2,0,0,1,1,2,2,1,1,1,1,1,235,2,1,1,2,1,10,98,98,98,1989,2,5,2,2,4,8,10,8,0,3,2,0,0,232,0,0,9,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,50,47,33,0,0,0,0,0,0,0,0,0,15,22,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,7,5,5,4,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,9,6,2,1,5,0,0,0,0,0,0,0,6,5,4,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,9,0,0,0, ,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,19,55,24,38,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
GONDIYA,27110803201,2015-16,Z.P.UPPER PRIMARY SCHOOL INDORA BU.,TIRODA,KARTI BU.,INDORA BU.,Maharashtra,441911,1,0,0,0,1,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,5,3,2,0,1,1,2,1,1,1,7,1,1,150,2,1,1,5,1,10,98,98,98,1956,5,5,2,2,3,1,7,2,0,3,2,232,232,0,0,1,9,0,8,8,12000,8737,12500,11576,12000,8737,6,13,13,3,7,10,8,0,0,0,0,0,13,10,14,20,7,8,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,232,8,6,8,1,1,1,1,0,1,10,6,6,6,1,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,1,6,2015,6,2,1,9,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,1,BHAGAT PRITAMLAL LALAJI,3,7,0,0,7,13,14,10,13,14,3,21,8,8,10,9,8,15,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,2,2,1,1,2,2,1,0,0,2,
GONDIYA,27110803301,2015-16,Z.P.UPPER. PRIMARY.SCHOOL DABBETOLA,TIRODA,KARTI BU.,DABBETOLA,Maharashtra,441614,0,0,0,0,0,0,1,0,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,3,6,5,1,0,1,1,2,2,1,1,1,1,1,330,1,1,1,0,1,10,98,98,98,1962,5,5,2,2,3,1,7,2,0,3,2,230,230,0,0,1,9,0,3,10,12000,12000,12500,12500,12000,12000,5,7,5,9,5,9,8,0,0,0,0,0,5,3,6,7,7,12,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,230,8,6,8,1,1,1,1,0,1,11,6,6,5,1,0,12,1,1,0,0,0,0,0,0,0,0,0,0,0,1,6,2015,6,2,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0, ,4,5,0,0,5,8,7,3,5,6,9,7,6,7,11,12,8,16,0,0,0,0,0,0,0,0,0,0,13,12,8,11,13,12,0,0,13,12,0,0,13,12,0,0,
GONDIYA,27110814101,2015-16,Z.P. PRIMARY SCHOOL KULPA,TIRODA,GANGLA,KULPA,Maharashtra,441911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,0,0,1,1,2,2,2,1,7,1,2,0,1,1,1,0,1,10,98,98,98,2009,5,5,2,2,3,1,4,1,0,3,2,232,0,0,0,1,9,0,1,2,5000,5000,5000,5000,5000,5000,1,0,1,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,0,8,0,0,1,1,1,1,0,1,6,6,5,3,0,1,8,1,1,0,0,0,0,0,0,0,0,0,0,0,1,6,2015,6,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0, ,0,1,0,0,2,3,1,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,2,0,0,1,2,0,0,1,2,0,0,ChIJ5dNbAmADKzoRgCPR5d4zqWU
GONDIYA,27110814201,2015-16,Z.P.UPPER PRIMARY SCHOOL BELATIKHURD,TIRODA,KAWLEWADA,TIRORA,Maharashtra,441911,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,1,1,2,2,2,1,7,1,1,436,1,1,1,0,2,10,98,98,98,1949,5,5,2,2,3,1,7,2,0,3,2,231,231,0,0,1,9,0,0,3,12000,0,12500,0,12000,0,10,1,7,10,8,3,10,0,0,0,0,0,8,7,5,7,5,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,231,8,6,8,1,1,1,1,0,1,9,7,6,6,0,1,8,1,1,0,0,0,0,0,0,0,0,0,0,0,1,6,2015,6,2,1,5,1,0,0,0,2,1,0,0,0,0,0,0,1,3,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1,BAWANE NAYPAL NARAYAN ,2,5,0,0,11,9,1,10,7,7,10,7,10,5,4,13,10,8,0,0,0,0,0,0,0,0,0,0,10,5,4,8,10,5,4,8,10,5,4,8,0,0,0,2,
GONDIYA,27110814202,2015-16,Z.P. UTTAR BUNIYADI SCHOOL TIRORA,TIRODA,KAWLEWADA,TIRORA,Maharashtra,441911,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,10,10,0,0,1,1,2,2,1,1,5,1,1,213,1,1,1,2,2,10,98,98,98,1926,5,5,2,2,3,1,7,2,0,3,2,231,231,0,0,1,9,0,3,5,12500,12000,12000,11700,12500,12000,7,11,13,13,15,15,26,0,0,0,0,0,5,9,12,11,8,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,231,8,6,8,1,1,1,1,0,1,8,8,5,5,0,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,1,6,2015,6,2,1,5,0,3,5,5,8,7,8,0,0,0,0,0,2,3,6,5,4,4,8,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,6,0,1,LANJEWAR SHAMLATA KRUSHARAO,4,9,0,0,7,7,14,12,20,18,21,16,23,12,23,15,37,18,0,0,0,0,0,0,0,0,0,0,11,23,25,21,11,23,25,21,11,23,25,21,11,23,25,21,
GONDIYA,27110803401,2015-16,Z.P.UPPER .PRIMARY .SCHOOL JAMUNIYA,TIRODA,KARTI BU.,JAMUNIYA,Maharashtra,441911,0,0,0,0,0,0,0,0,0,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,3,8,6,0,2,1,1,2,2,1,1,7,1,1,329,1,1,1,0,1,10,98,98,98,1960,5,5,2,2,3,1,7,2,0,3,2,232,232,0,0,1,9,0,6,10,12000,11904,12500,12215,12000,11904,5,9,3,7,12,15,5,0,0,0,0,0,9,7,3,9,10,7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,232,8,6,8,1,1,1,1,0,1,8,8,3,6,1,0,10,1,1,0,0,0,0,0,0,0,0,0,0,0,1,6,2015,6,2,1,5,0,0,0,2,0,1,1,0,0,0,0,0,2,0,1,2,1,0,0,0,0,0,0,0,2,2,2,2,1,2,4,0,0,0,0,0,0,1,1,1,4,2,3,0,0,0,0,0,6,0,0,1,SHAHARE D.D,4,6,0,0,7,11,11,8,5,5,11,12,13,15,18,9,10,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
GONDIYA,27110814203,2015-16,Z.P. JUNI VASTI TIRORA,TIRODA,KAWLEWADA,TIRORA,Maharashtra,441911,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,0,2,1,2,2,2,1,1,1,1,300,1,1,1,0,2,10,98,98,98,1887,5,5,2,2,3,1,7,2,0,3,2,231,231,0,0,1,9,0,4,4,12000,12000,12500,12500,12000,12000,0,0,1,1,2,0,6,0,0,0,0,0,2,1,3,0,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,231,8,6,8,1,1,1,1,0,1,5,7,2,4,0,1,7,1,1,0,0,0,0,0,0,0,0,0,0,0,1,6,2015,6,2,1,5,0,0,0,1,1,3,4,0,0,0,0,0,0,0,0,3,0,2,2,0,0,0,0,0,0,1,0,1,3,1,0,0,0,0,0,0,1,1,2,0,0,2,1,0,0,0,0,0,2,2,0,0, ,0,4,0,0,0,3,1,2,2,5,3,3,8,4,4,7,10,5,0,0,0,0,0,0,0,0,0,0,8,5,6,4,8,5,6,4,8,5,6,4,3,1,3,4,
GONDIYA,27110814204,2015-16,Z.P. KANYA PRIMARY  SCHOOLTIRORA,TIRODA,KAWLEWADA,TIRORA,Maharashtra,441911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,1,1,2,2,1,1,1,1,1,274,1,1,1,0,2,10,98,98,98,1923,5,5,2,2,3,1,4,1,0,3,2,232,0,0,0,1,9,0,3,3,5000,5000,5000,5000,5000,5000,1,3,1,2,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,0,8,0,0,1,1,1,1,0,1,5,8,5,6,1,0,9,1,1,0,0,0,0,0,0,0,0,0,0,0,1,6,2015,6,2,1,5,1,1,2,2,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0, ,0,2,0,0,3,2,4,3,3,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,4,0,0,1,4,0,0,0,0,0,0,
GONDIYA,27110814206,2015-16,DR. RAJENDRA PRASAD PRIMARY SCHOOLTIRORA,TIRODA,N.P. TIRODA,TIRORA,Maharashtra,441911,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,0,1,1,2,2,1,1,2,1,1,160,1,1,1,0,2,10,98,98,98,1961,5,5,2,2,3,1,4,1,0,3,2,232,0,0,0,0,9,0,0,0,5000,4695,7500,7200,5000,4695,4,4,6,8,0,0,0,0,0,0,0,0,4,4,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,0,8,0,0,1,1,1,1,0,1,5,8,3,4,0,1,6,1,1,0,0,0,0,0,0,0,0,0,0,0,1,6,2015,6,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,1,1,0,0, ,1,2,0,0,4,6,4,6,7,9,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,0,0,5,10,0,0,5,10,0,0,0,0,0,0,
GONDIYA,27110814207,2015-16,DR. AMBEDKAR PRIMARY SCHOOLTIRORA,TIRODA,N.P. TIRODA,TIRORA,Maharashtra,441119,1,0,1,1,0,1,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,3,7,7,0,0,2,2,2,2,1,1,1,1,1,175,1,1,1,1,2,10,98,98,98,1961,5,5,2,2,3,1,7,2,0,3,2,232,232,0,0,0,9,0,0,0,0,0,0,0,0,0,3,7,3,7,8,8,15,0,0,0,0,0,3,5,4,5,7,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,232,8,6,8,1,1,1,1,0,1,7,8,4,8,1,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,1,6,2015,6,2,1,5,5,2,9,9,6,5,8,0,0,0,0,0,7,12,10,6,8,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,5,0,0, ,3,7,0,0,8,10,9,17,12,14,18,12,15,15,14,10,25,10,0,0,0,0,0,0,0,0,0,0,13,13,21,10,13,13,21,10,13,13,21,10,6,4,5,3,
GONDIYA,27110803501,2015-16,Z.P.PRIMARY.SCHOOL SINDHITOLA,TIRODA,KARTI BU.,SINDHITOLA,Maharashtra,441911,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,1,1,2,2,1,1,4,1,1,130,1,1,1,0,1,10,98,98,98,1988,5,5,2,2,3,1,4,1,0,3,2,231,0,0,0,1,9,0,3,10,5000,5000,12500,12500,5000,5000,4,5,5,4,0,0,0,0,0,0,0,0,2,2,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,0,8,0,0,1,1,1,1,0,1,8,7,3,7,1,0,10,1,1,0,0,0,0,0,0,0,0,0,0,0,1,6,2015,6,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,2,0,0,0, ,0,2,0,0,4,3,5,5,5,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,5,5,0,0,5,5,0,0,3,4,0,0,ChIJ5dNbAmADKzoRgCPR5d4zqWU
GONDIYA,27110803601,2015-16,Z.P.UPPER.PRIMARY SCHOOL BERDIPAR(KACHE),TIRODA,KARTI BU.,BERDIPAR (KACHE),Maharashtra,441614,0,0,0,0,0,0,0,0,2,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,3,7,5,2,0,1,1,2,1,1,1,1,1,1,226,3,1,1,5,1,10,98,98,98,1912,5,5,2,2,3,1,7,2,0,3,2,231,231,0,0,1,9,0,4,7,12000,12000,12500,12500,12000,12000,19,19,11,14,13,9,13,0,0,0,0,0,16,13,17,18,17,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,231,8,6,8,1,1,1,1,0,1,9,6,5,5,1,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,6,2015,6,2,1,5,0,1,2,0,3,3,0,0,0,0,0,0,1,4,2,2,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,6,2,0,1,BANSOD KUNJAN S. ,3,8,0,0,19,19,20,18,13,19,14,20,16,20,12,13,13,10,0,0,0,0,0,0,0,0,0,0,40,46,32,22,40,46,32,22,40,46,32,22,2,1,3,2,
GONDIYA,27110803602,2015-16,MANVATA HIGH SCH. BERDIPAR(KA),TIRODA,KARTI BU.,BERDIPAR (KACHE),Maharashtra,441614,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,2,6,6,0,0,2,2,2,2,1,1,7,1,1,631,2,1,1,15,1,10,98,98,98,1982,2,2,2,2,4,5,12,5,0,3,2,0,231,231,231,1,9,0,2,3,7000,7000,0,0,7000,7000,0,0,0,0,16,14,20,65,53,71,10,19,0,0,0,0,12,14,17,57,70,57,28,22,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,231,0,6,8,1,1,1,1,0,1,8,5,4,5,2,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,1,6,2015,6,2,2,5,0,0,0,0,2,4,1,4,9,5,1,0,0,0,0,0,2,1,0,7,3,6,1,1,0,0,0,0,1,1,0,6,3,6,0,2,0,0,0,0,3,1,0,6,10,4,3,0,17,5,0,0, ,19,22,0,0,0,0,0,0,0,0,0,0,19,17,19,16,21,17,76,70,65,83,85,68,12,32,21,23,0,0,64,82,0,0,64,82,0,0,64,82,0,0,56,80,
GONDIYA,27110803701,2015-16,Z.P.PRIMARY SCHOOL PUJARITOLA,TIRODA,KARTI BU.,PUJARITOLA,Maharashtra,441911,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,2,0,1,1,2,2,1,1,7,1,2,215,1,1,1,0,1,10,98,98,98,1964,5,5,2,2,3,1,5,1,0,3,2,232,0,0,0,1,9,0,6,9,5000,5000,12500,12500,5000,5000,7,2,6,7,10,0,0,0,0,0,0,0,4,6,10,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,0,8,0,0,1,1,1,1,0,1,7,8,5,7,1,0,12,1,1,0,0,0,0,0,0,0,0,0,0,0,1,6,2015,6,2,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,4,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,2,1,0,0, ,3,3,0,0,10,4,2,7,8,11,7,1,14,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,8,8,0,0,8,8,0,0,4,1,0,0,ChIJ5dNbAmADKzoRgCPR5d4zqWU
GONDIYA,27110814209,2015-16,M. J. PHULE  PRIMARY SCHOOLTIRORA,TIRODA,N.P. TIRODA,TIRORA,Maharashtra,441911,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,0,0,1,1,2,2,1,1,5,1,2,75,4,1,1,0,2,10,98,98,98,1975,5,5,2,2,3,1,4,1,0,3,2,232,0,0,0,6,9,0,2,9,5000,5000,5000,5000,5000,5000,2,2,0,1,0,0,0,0,0,0,0,0,2,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,0,8,0,0,1,1,1,1,0,1,8,7,5,5,1,0,7,1,1,0,0,0,0,0,0,0,0,0,0,0,1,6,2015,6,2,1,5,0,0,2,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0, ,1,2,0,0,3,3,4,9,4,7,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,12,0,0,9,12,0,0,9,12,0,0,0,0,0,0,
GONDIYA,27110814211,2015-16,RANI AWANTIBAI  PRIMARY SCHOOLTIRORA,TIRODA,N.P. TIRODA,TIRORA,Maharashtra,441611,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,0,0,1,1,2,2,1,1,5,1,1,100,1,1,1,1,2,10,98,98,98,1990,5,5,2,2,3,1,4,1,0,3,2,232,0,0,0,1,9,0,6,3,5000,5000,5000,3092,5000,5000,4,5,4,10,0,0,0,0,0,0,0,0,8,8,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,0,8,0,0,1,1,1,1,0,1,10,7,6,5,1,0,9,1,1,0,0,0,0,0,0,0,0,0,0,0,1,6,2015,6,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0, ,1,2,0,0,4,8,5,8,4,6,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15,0,0,5,15,0,0,5,15,0,0,0,0,0,0,
GONDIYA,27110814213,2015-16,SHAHID MISHRA VIDYALAYA TIRORA,TIRODA,N.P. TIRODA,TIRORA,Maharashtra,441911,0,0,0,0,0,0,0,0,1,1,4,1,6,0,2,2,1,5,2,2,0,1,1,0,2,19,19,0,0,4,5,2,2,1,1,5,1,1,2196,3,2,1,4,2,10,98,98,98,1948,5,5,2,2,4,5,12,5,0,3,1,0,227,227,227,3,9,0,4,10,7000,7000,0,0,7000,7000,0,0,0,0,64,88,88,200,186,174,97,99,0,0,0,0,45,64,62,98,133,93,131,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,0,6,8,1,1,1,1,0,1,9,10,4,7,0,1,10,1,1,0,0,0,0,0,0,0,0,0,0,0,1,6,2015,6,2,1,5,0,0,0,0,12,12,16,34,32,37,13,13,0,0,0,0,3,8,9,14,15,17,17,12,0,0,0,0,0,5,3,8,7,4,2,2,0,0,0,0,2,1,3,6,3,7,6,9,36,19,0,0, ,43,55,0,0,0,0,0,0,0,0,0,0,82,56,112,81,119,78,264,126,244,165,232,129,125,169,124,183,0,0,239,164,0,0,239,164,0,0,239,164,0,0,239,164,
